name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"excpart",3817,4922424119,5000916369,4922424119,1289386,0,0,261941,0,0
"nexcpart",3757,4897420090,5116021661,4897420090,1303445,0,0,266149,0,0
