name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"exception",7045,4532564546,4986666964,4532564546,643303,0,0,141929,0,0
"retcodes",6877,4432922596,4985236225,4432922596,644511,0,0,145391,0,0
