name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"excqsort",5674,5016862333,5047767375,5016862333,884135,0,0,176232,0,0
"nexcqsort",5709,5052068125,5063403875,5052068125,884907,0,0,175157,0,0
