name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"nvirtualcall",23955,23955,24261,4938114570,206133,0,0,41743,0,0
"virtualcall",34836,34836,35247,4960269180,142389,0,0,28705,0,0
