name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"excqsort",941590,4507391345,5257401912,4507391345,4787,0,0,1062,0,0
"nexcqsort",937735,4969059742,5140926291,4969059742,5299,0,0,1066,0,0
