name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"excpart",50324,4739440970,5376327060,4739440970,94177,0,0,19870,0,0
"nexcpart",50362,4760560657,5249751762,4760560657,94525,0,0,19855,0,0
