name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"sumfib_coro",1734800,4886932006,5111766833,4886932006,2817,0,0,576,0,0
"sumfib",493943,4945852973,4966423413,4945852973,10013,0,0,2024,0,0
