name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"nvirtualcall",2805,5404880074,5517272157,5404880074,1926483,0,0,356433,0,0
"virtualcall",14866,4929949350,5060823808,4929949350,331619,0,0,67266,0,0
