name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"sumfib_coro",240812,4839618756,5107147156,4839618756,20097,0,0,4152,0,0
"sumfib",237177,4911225540,5090499559,4911225540,20707,0,0,4216,0,0
