name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"sumfib_coro",253404,4860043536,5284346445,4860043536,19179,0,0,3946,0,0
"sumfib",225106,3823434156,6677674329,3823434156,16985,0,0,4442,0,0
