name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"excqsort",58421,4745977100,6296093100,4745977100,81237,0,0,17117,0,0
"nexcqsort",58110,4756545800,5319826100,4756545800,81853,0,0,17208,0,0
