name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"exception",7737,4986045352,5046590530,4986045352,644420,0,0,129244,0,0
"retcodes",8520,4979704757,5026621630,4979704757,584455,0,0,117367,0,0
