name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"extswap",6398,4878269041,5018882042,4878269041,762395,0,0,156283,0,0
"intswap",2708,4986970167,4992298583,4986970167,1841044,0,0,369170,0,0
