name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"exception",58731,5008444326,5027139786,5008444326,85277,0,0,17026,0,0
"retcodes",58981,4999283334,5029342508,4999283334,84760,0,0,16954,0,0
