name,avg_time,min_time,max_time,total_time,total_operations,total_items,total_bytes,operations_per_second,items_per_second,bytes_per_second
"extswap",5768,5026877391,5031022746,5026877391,871478,0,0,173363,0,0
"intswap",3794,5009199469,5013698545,5009199469,1320083,0,0,263531,0,0
